country,brand_name,months_postgx,n_gxs
COUNTRY_3AD0,BRAND_3E0C,13,
COUNTRY_3AD0,BRAND_3E0C,14,
COUNTRY_3AD0,BRAND_3E0C,15,
COUNTRY_3AD0,BRAND_3E0C,16,
COUNTRY_3AD0,BRAND_3E0C,17,
COUNTRY_3AD0,BRAND_3E0C,18,
COUNTRY_3AD0,BRAND_3E0C,19,
COUNTRY_3AD0,BRAND_3E0C,20,
COUNTRY_3AD0,BRAND_3E0C,21,
COUNTRY_3AD0,BRAND_3E0C,22,
COUNTRY_3AD0,BRAND_3E0C,23,
COUNTRY_3AD0,BRAND_33BE,0,1.0
COUNTRY_3AD0,BRAND_33BE,1,1.0
COUNTRY_3AD0,BRAND_33BE,2,1.0
COUNTRY_3AD0,BRAND_33BE,3,1.0
COUNTRY_3AD0,BRAND_33BE,4,1.0
COUNTRY_3AD0,BRAND_33BE,5,1.0
COUNTRY_3AD0,BRAND_33BE,6,1.0
COUNTRY_3AD0,BRAND_33BE,7,1.0
COUNTRY_3AD0,BRAND_33BE,8,1.0
COUNTRY_3AD0,BRAND_33BE,9,1.0
COUNTRY_3AD0,BRAND_33BE,10,1.0
COUNTRY_3AD0,BRAND_33BE,11,1.0
COUNTRY_3AD0,BRAND_33BE,12,1.0
COUNTRY_3AD0,BRAND_33BE,13,1.0
COUNTRY_3AD0,BRAND_33BE,14,1.0
COUNTRY_3AD0,BRAND_33BE,15,1.0
COUNTRY_3AD0,BRAND_33BE,16,1.0
COUNTRY_3AD0,BRAND_33BE,17,1.0
COUNTRY_3AD0,BRAND_33BE,18,1.0
COUNTRY_3AD0,BRAND_33BE,19,1.0
COUNTRY_3AD0,BRAND_33BE,20,1.0
COUNTRY_3AD0,BRAND_33BE,21,1.0
COUNTRY_3AD0,BRAND_33BE,22,1.0
COUNTRY_3AD0,BRAND_33BE,23,1.0
COUNTRY_3AD0,BRAND_FD42,0,
COUNTRY_3AD0,BRAND_FD42,1,
COUNTRY_3AD0,BRAND_FD42,2,
COUNTRY_3AD0,BRAND_FD42,3,
COUNTRY_3AD0,BRAND_FD42,4,
COUNTRY_3AD0,BRAND_FD42,5,
COUNTRY_3AD0,BRAND_FD42,6,
COUNTRY_3AD0,BRAND_FD42,7,
COUNTRY_3AD0,BRAND_FD42,8,
COUNTRY_3AD0,BRAND_FD42,9,
COUNTRY_3AD0,BRAND_FD42,10,
COUNTRY_3AD0,BRAND_FD42,11,
COUNTRY_3AD0,BRAND_FD42,12,
COUNTRY_3AD0,BRAND_FD42,13,
COUNTRY_3AD0,BRAND_FD42,14,
COUNTRY_3AD0,BRAND_FD42,15,
COUNTRY_3AD0,BRAND_FD42,16,
COUNTRY_3AD0,BRAND_FD42,17,
COUNTRY_3AD0,BRAND_FD42,18,
COUNTRY_3AD0,BRAND_FD42,19,
COUNTRY_3AD0,BRAND_FD42,20,
COUNTRY_3AD0,BRAND_FD42,21,
COUNTRY_3AD0,BRAND_FD42,22,
COUNTRY_3AD0,BRAND_FD42,23,
COUNTRY_3AD0,BRAND_6299,0,1.0
COUNTRY_3AD0,BRAND_6299,1,1.0
COUNTRY_3AD0,BRAND_6299,2,1.0
COUNTRY_3AD0,BRAND_6299,3,2.0
COUNTRY_3AD0,BRAND_6299,4,2.0
COUNTRY_3AD0,BRAND_6299,5,2.0
COUNTRY_3AD0,BRAND_6299,6,2.0
COUNTRY_3AD0,BRAND_6299,7,2.0
COUNTRY_3AD0,BRAND_6299,8,2.0
COUNTRY_3AD0,BRAND_6299,9,2.0
COUNTRY_3AD0,BRAND_6299,10,2.0
COUNTRY_3AD0,BRAND_6299,11,2.0
COUNTRY_3AD0,BRAND_6299,12,2.0
COUNTRY_3AD0,BRAND_6299,13,2.0
COUNTRY_3AD0,BRAND_6299,14,2.0
COUNTRY_3AD0,BRAND_6299,15,2.0
COUNTRY_3AD0,BRAND_6299,16,2.0
COUNTRY_3AD0,BRAND_6299,17,2.0
COUNTRY_3AD0,BRAND_6299,18,2.0
COUNTRY_3AD0,BRAND_6299,19,2.0
COUNTRY_3AD0,BRAND_6299,20,2.0
COUNTRY_3AD0,BRAND_6299,21,2.0
COUNTRY_3AD0,BRAND_6299,22,2.0
COUNTRY_3AD0,BRAND_6299,23,2.0
COUNTRY_3AD0,BRAND_3CFF,0,2.0
COUNTRY_3AD0,BRAND_3CFF,1,2.0
COUNTRY_3AD0,BRAND_3CFF,2,2.0
COUNTRY_3AD0,BRAND_3CFF,3,2.0
COUNTRY_3AD0,BRAND_3CFF,4,3.0
COUNTRY_3AD0,BRAND_3CFF,5,3.0
COUNTRY_3AD0,BRAND_3CFF,6,3.0
COUNTRY_3AD0,BRAND_3CFF,7,3.0
COUNTRY_3AD0,BRAND_3CFF,8,3.0
COUNTRY_3AD0,BRAND_3CFF,9,3.0
COUNTRY_3AD0,BRAND_3CFF,10,3.0
COUNTRY_3AD0,BRAND_3CFF,11,3.0
COUNTRY_3AD0,BRAND_3CFF,12,3.0
COUNTRY_3AD0,BRAND_3CFF,13,3.0
COUNTRY_3AD0,BRAND_3CFF,14,3.0
COUNTRY_3AD0,BRAND_3CFF,15,3.0
COUNTRY_3AD0,BRAND_3CFF,16,3.0
COUNTRY_3AD0,BRAND_3CFF,17,3.0
COUNTRY_3AD0,BRAND_3CFF,18,3.0
COUNTRY_3AD0,BRAND_3CFF,19,3.0
COUNTRY_3AD0,BRAND_3CFF,20,3.0
COUNTRY_3AD0,BRAND_3CFF,21,3.0
COUNTRY_3AD0,BRAND_3CFF,22,3.0
COUNTRY_3AD0,BRAND_3CFF,23,3.0
COUNTRY_3AD0,BRAND_52CE,0,
COUNTRY_3AD0,BRAND_52CE,1,
COUNTRY_3AD0,BRAND_52CE,2,
COUNTRY_3AD0,BRAND_52CE,3,
COUNTRY_3AD0,BRAND_52CE,4,
COUNTRY_3AD0,BRAND_52CE,5,
COUNTRY_3AD0,BRAND_52CE,6,
COUNTRY_3AD0,BRAND_52CE,7,
COUNTRY_3AD0,BRAND_52CE,8,
COUNTRY_3AD0,BRAND_52CE,9,
COUNTRY_3AD0,BRAND_52CE,10,
COUNTRY_3AD0,BRAND_52CE,11,
COUNTRY_3AD0,BRAND_52CE,12,
COUNTRY_3AD0,BRAND_52CE,13,
COUNTRY_3AD0,BRAND_52CE,14,
COUNTRY_3AD0,BRAND_52CE,15,
COUNTRY_3AD0,BRAND_52CE,16,
COUNTRY_3AD0,BRAND_52CE,17,
COUNTRY_3AD0,BRAND_52CE,18,
COUNTRY_3AD0,BRAND_52CE,19,
COUNTRY_3AD0,BRAND_52CE,20,
COUNTRY_3AD0,BRAND_52CE,21,
COUNTRY_3AD0,BRAND_52CE,22,
COUNTRY_3AD0,BRAND_52CE,23,
COUNTRY_3AD0,BRAND_EE1E,0,1.0
COUNTRY_3AD0,BRAND_EE1E,1,1.0
COUNTRY_3AD0,BRAND_EE1E,2,1.0
COUNTRY_3AD0,BRAND_EE1E,3,1.0
COUNTRY_3AD0,BRAND_EE1E,4,1.0
COUNTRY_3AD0,BRAND_EE1E,5,1.0
COUNTRY_3AD0,BRAND_EE1E,6,1.0
COUNTRY_3AD0,BRAND_EE1E,7,1.0
COUNTRY_3AD0,BRAND_EE1E,8,1.0
COUNTRY_3AD0,BRAND_EE1E,9,1.0
COUNTRY_3AD0,BRAND_EE1E,10,1.0
COUNTRY_3AD0,BRAND_EE1E,11,1.0
COUNTRY_3AD0,BRAND_EE1E,12,1.0
COUNTRY_3AD0,BRAND_EE1E,13,1.0
COUNTRY_3AD0,BRAND_EE1E,14,1.0
COUNTRY_3AD0,BRAND_EE1E,15,1.0
COUNTRY_3AD0,BRAND_EE1E,16,1.0
COUNTRY_3AD0,BRAND_EE1E,17,1.0
COUNTRY_3AD0,BRAND_EE1E,18,1.0
COUNTRY_3AD0,BRAND_EE1E,19,1.0
COUNTRY_3AD0,BRAND_EE1E,20,1.0
COUNTRY_3AD0,BRAND_EE1E,21,1.0
COUNTRY_3AD0,BRAND_EE1E,22,1.0
COUNTRY_3AD0,BRAND_EE1E,23,1.0
COUNTRY_3AD0,BRAND_ED76,0,1.0
COUNTRY_3AD0,BRAND_ED76,1,1.0
COUNTRY_3AD0,BRAND_ED76,2,2.0
COUNTRY_3AD0,BRAND_ED76,3,2.0
COUNTRY_3AD0,BRAND_ED76,4,2.0
COUNTRY_3AD0,BRAND_ED76,5,2.0
COUNTRY_3AD0,BRAND_ED76,6,2.0
COUNTRY_3AD0,BRAND_ED76,7,2.0
COUNTRY_3AD0,BRAND_ED76,8,2.0
COUNTRY_3AD0,BRAND_ED76,9,2.0
COUNTRY_3AD0,BRAND_ED76,10,2.0
COUNTRY_3AD0,BRAND_ED76,11,2.0
COUNTRY_3AD0,BRAND_ED76,12,3.0
COUNTRY_3AD0,BRAND_ED76,13,3.0
COUNTRY_3AD0,BRAND_ED76,14,3.0
COUNTRY_3AD0,BRAND_ED76,15,3.0
COUNTRY_3AD0,BRAND_ED76,16,3.0
COUNTRY_3AD0,BRAND_ED76,17,3.0
COUNTRY_3AD0,BRAND_ED76,18,3.0
COUNTRY_3AD0,BRAND_ED76,19,3.0
COUNTRY_3AD0,BRAND_ED76,20,3.0
COUNTRY_3AD0,BRAND_ED76,21,3.0
COUNTRY_3AD0,BRAND_ED76,22,3.0
COUNTRY_3AD0,BRAND_ED76,23,3.0
COUNTRY_3AD0,BRAND_DB48,0,3.0
COUNTRY_3AD0,BRAND_DB48,1,3.0
COUNTRY_3AD0,BRAND_DB48,2,4.0
COUNTRY_3AD0,BRAND_DB48,3,4.0
COUNTRY_3AD0,BRAND_DB48,4,4.0
COUNTRY_3AD0,BRAND_DB48,5,4.0
COUNTRY_3AD0,BRAND_DB48,6,4.0
COUNTRY_3AD0,BRAND_DB48,7,4.0
COUNTRY_3AD0,BRAND_DB48,8,4.0
COUNTRY_3AD0,BRAND_DB48,9,4.0
COUNTRY_3AD0,BRAND_DB48,10,4.0
COUNTRY_3AD0,BRAND_DB48,11,4.0
COUNTRY_3AD0,BRAND_DB48,12,4.0
COUNTRY_3AD0,BRAND_DB48,13,4.0
COUNTRY_3AD0,BRAND_DB48,14,4.0
COUNTRY_3AD0,BRAND_DB48,15,4.0
COUNTRY_3AD0,BRAND_DB48,16,4.0
COUNTRY_3AD0,BRAND_DB48,17,4.0
COUNTRY_3AD0,BRAND_DB48,18,4.0
COUNTRY_3AD0,BRAND_DB48,19,4.0
COUNTRY_3AD0,BRAND_DB48,20,4.0
COUNTRY_3AD0,BRAND_DB48,21,4.0
COUNTRY_3AD0,BRAND_DB48,22,4.0
COUNTRY_3AD0,BRAND_DB48,23,4.0
COUNTRY_3AD0,BRAND_BECC,0,1.0
COUNTRY_3AD0,BRAND_BECC,1,1.0
COUNTRY_3AD0,BRAND_BECC,2,1.0
COUNTRY_3AD0,BRAND_BECC,3,1.0
COUNTRY_3AD0,BRAND_BECC,4,1.0
COUNTRY_3AD0,BRAND_BECC,5,1.0
COUNTRY_3AD0,BRAND_BECC,6,1.0
COUNTRY_3AD0,BRAND_BECC,7,2.0
COUNTRY_3AD0,BRAND_BECC,8,2.0
COUNTRY_3AD0,BRAND_BECC,9,2.0
COUNTRY_3AD0,BRAND_BECC,10,2.0
COUNTRY_3AD0,BRAND_BECC,11,2.0
COUNTRY_3AD0,BRAND_BECC,12,2.0
COUNTRY_3AD0,BRAND_BECC,13,2.0
COUNTRY_3AD0,BRAND_BECC,14,2.0
COUNTRY_3AD0,BRAND_BECC,15,2.0
COUNTRY_3AD0,BRAND_BECC,16,2.0
COUNTRY_3AD0,BRAND_BECC,17,2.0
COUNTRY_3AD0,BRAND_BECC,18,2.0
COUNTRY_3AD0,BRAND_BECC,19,2.0
COUNTRY_3AD0,BRAND_BECC,20,2.0
COUNTRY_3AD0,BRAND_BECC,21,2.0
COUNTRY_3AD0,BRAND_BECC,22,2.0
COUNTRY_3AD0,BRAND_BECC,23,2.0
COUNTRY_3AD0,BRAND_12CD,0,1.0
COUNTRY_3AD0,BRAND_12CD,1,1.0
COUNTRY_3AD0,BRAND_12CD,2,1.0
COUNTRY_3AD0,BRAND_12CD,3,1.0
COUNTRY_3AD0,BRAND_12CD,4,1.0
COUNTRY_3AD0,BRAND_12CD,5,2.0
COUNTRY_3AD0,BRAND_12CD,6,2.0
COUNTRY_3AD0,BRAND_12CD,7,3.0
COUNTRY_3AD0,BRAND_12CD,8,3.0
COUNTRY_3AD0,BRAND_12CD,9,3.0
COUNTRY_3AD0,BRAND_12CD,10,3.0
COUNTRY_3AD0,BRAND_12CD,11,3.0
COUNTRY_3AD0,BRAND_12CD,12,3.0
COUNTRY_3AD0,BRAND_12CD,13,3.0
COUNTRY_3AD0,BRAND_12CD,14,3.0
COUNTRY_3AD0,BRAND_12CD,15,3.0
COUNTRY_3AD0,BRAND_12CD,16,3.0
COUNTRY_3AD0,BRAND_12CD,17,3.0
COUNTRY_3AD0,BRAND_12CD,18,3.0
COUNTRY_3AD0,BRAND_12CD,19,3.0
COUNTRY_3AD0,BRAND_12CD,20,3.0
COUNTRY_3AD0,BRAND_12CD,21,3.0
COUNTRY_3AD0,BRAND_12CD,22,3.0
COUNTRY_3AD0,BRAND_12CD,23,3.0
COUNTRY_3AD0,BRAND_1CC1,0,1.0
COUNTRY_3AD0,BRAND_1CC1,1,1.0
COUNTRY_3AD0,BRAND_1CC1,2,1.0
COUNTRY_3AD0,BRAND_1CC1,3,1.0
COUNTRY_3AD0,BRAND_1CC1,4,1.0
COUNTRY_3AD0,BRAND_1CC1,5,1.0
COUNTRY_3AD0,BRAND_1CC1,6,1.0
COUNTRY_3AD0,BRAND_1CC1,7,3.0
COUNTRY_3AD0,BRAND_1CC1,8,3.0
COUNTRY_3AD0,BRAND_1CC1,9,3.0
COUNTRY_3AD0,BRAND_1CC1,10,3.0
COUNTRY_3AD0,BRAND_1CC1,11,3.0
COUNTRY_3AD0,BRAND_1CC1,12,3.0
COUNTRY_3AD0,BRAND_1CC1,13,3.0
COUNTRY_3AD0,BRAND_1CC1,14,3.0
COUNTRY_3AD0,BRAND_1CC1,15,3.0
COUNTRY_3AD0,BRAND_1CC1,16,3.0
COUNTRY_3AD0,BRAND_1CC1,17,3.0
COUNTRY_3AD0,BRAND_1CC1,18,3.0
COUNTRY_3AD0,BRAND_1CC1,19,3.0
COUNTRY_3AD0,BRAND_1CC1,20,3.0
COUNTRY_3AD0,BRAND_1CC1,21,3.0
COUNTRY_3AD0,BRAND_1CC1,22,3.0
COUNTRY_3AD0,BRAND_1CC1,23,3.0
COUNTRY_3AD0,BRAND_0DC5,0,
COUNTRY_3AD0,BRAND_0DC5,1,
COUNTRY_3AD0,BRAND_0DC5,2,
COUNTRY_3AD0,BRAND_0DC5,3,
COUNTRY_3AD0,BRAND_0DC5,4,
COUNTRY_3AD0,BRAND_0DC5,5,
COUNTRY_3AD0,BRAND_0DC5,6,
COUNTRY_3AD0,BRAND_0DC5,7,
COUNTRY_3AD0,BRAND_0DC5,8,
COUNTRY_3AD0,BRAND_0DC5,9,
COUNTRY_3AD0,BRAND_0DC5,10,
COUNTRY_3AD0,BRAND_0DC5,11,
COUNTRY_3AD0,BRAND_0DC5,12,
COUNTRY_3AD0,BRAND_0DC5,13,
COUNTRY_3AD0,BRAND_0DC5,14,
COUNTRY_3AD0,BRAND_0DC5,15,
COUNTRY_3AD0,BRAND_0DC5,16,
COUNTRY_3AD0,BRAND_0DC5,17,
COUNTRY_3AD0,BRAND_0DC5,18,
COUNTRY_3AD0,BRAND_0DC5,19,
COUNTRY_3AD0,BRAND_0DC5,20,
COUNTRY_3AD0,BRAND_0DC5,21,
COUNTRY_3AD0,BRAND_0DC5,22,
COUNTRY_3AD0,BRAND_0DC5,23,
COUNTRY_3AD0,BRAND_F45C,0,1.0
COUNTRY_3AD0,BRAND_F45C,1,1.0
COUNTRY_3AD0,BRAND_F45C,2,1.0
COUNTRY_3AD0,BRAND_F45C,3,1.0
COUNTRY_3AD0,BRAND_F45C,4,1.0
COUNTRY_3AD0,BRAND_F45C,5,1.0
COUNTRY_3AD0,BRAND_F45C,6,1.0
COUNTRY_3AD0,BRAND_F45C,7,1.0
COUNTRY_3AD0,BRAND_F45C,8,1.0
COUNTRY_3AD0,BRAND_F45C,9,1.0
COUNTRY_3AD0,BRAND_F45C,10,1.0
COUNTRY_3AD0,BRAND_F45C,11,1.0
COUNTRY_3AD0,BRAND_F45C,12,1.0
COUNTRY_3AD0,BRAND_F45C,13,1.0
COUNTRY_3AD0,BRAND_F45C,14,1.0
COUNTRY_3AD0,BRAND_F45C,15,1.0
COUNTRY_3AD0,BRAND_F45C,16,1.0
COUNTRY_3AD0,BRAND_F45C,17,1.0
COUNTRY_3AD0,BRAND_F45C,18,1.0
COUNTRY_3AD0,BRAND_F45C,19,1.0
COUNTRY_3AD0,BRAND_F45C,20,1.0
COUNTRY_3AD0,BRAND_F45C,21,1.0
COUNTRY_3AD0,BRAND_F45C,22,1.0
COUNTRY_3AD0,BRAND_F45C,23,1.0
COUNTRY_3AD0,BRAND_76DA,0,0.0
COUNTRY_3AD0,BRAND_76DA,1,1.0
COUNTRY_3AD0,BRAND_76DA,2,2.0
COUNTRY_3AD0,BRAND_76DA,3,2.0
COUNTRY_3AD0,BRAND_76DA,4,2.0
COUNTRY_3AD0,BRAND_76DA,5,2.0
COUNTRY_3AD0,BRAND_76DA,6,3.0
COUNTRY_3AD0,BRAND_76DA,7,3.0
COUNTRY_3AD0,BRAND_76DA,8,3.0
COUNTRY_3AD0,BRAND_76DA,9,3.0
COUNTRY_3AD0,BRAND_76DA,10,3.0
COUNTRY_3AD0,BRAND_76DA,11,3.0
COUNTRY_3AD0,BRAND_76DA,12,3.0
COUNTRY_3AD0,BRAND_76DA,13,3.0
COUNTRY_3AD0,BRAND_76DA,14,3.0
COUNTRY_3AD0,BRAND_76DA,15,3.0
COUNTRY_3AD0,BRAND_76DA,16,3.0
COUNTRY_3AD0,BRAND_76DA,17,3.0
COUNTRY_3AD0,BRAND_76DA,18,3.0
COUNTRY_3AD0,BRAND_76DA,19,3.0
COUNTRY_3AD0,BRAND_76DA,20,3.0
COUNTRY_3AD0,BRAND_76DA,21,3.0
COUNTRY_3AD0,BRAND_76DA,22,3.0
COUNTRY_3AD0,BRAND_76DA,23,3.0
COUNTRY_3AD0,BRAND_3C69,0,0.0
COUNTRY_3AD0,BRAND_3C69,1,0.0
COUNTRY_3AD0,BRAND_3C69,2,0.0
COUNTRY_3AD0,BRAND_3C69,3,1.0
COUNTRY_3AD0,BRAND_3C69,4,1.0
COUNTRY_3AD0,BRAND_3C69,5,1.0
COUNTRY_3AD0,BRAND_3C69,6,1.0
COUNTRY_3AD0,BRAND_3C69,7,1.0
COUNTRY_3AD0,BRAND_3C69,8,1.0
COUNTRY_3AD0,BRAND_3C69,9,2.0
COUNTRY_3AD0,BRAND_3C69,10,2.0
COUNTRY_3AD0,BRAND_3C69,11,2.0
COUNTRY_3AD0,BRAND_3C69,12,2.0
COUNTRY_3AD0,BRAND_3C69,13,2.0
COUNTRY_3AD0,BRAND_3C69,14,2.0
COUNTRY_3AD0,BRAND_3C69,15,2.0
COUNTRY_3AD0,BRAND_3C69,16,2.0
COUNTRY_3AD0,BRAND_3C69,17,2.0
COUNTRY_3AD0,BRAND_3C69,18,2.0
COUNTRY_3AD0,BRAND_3C69,19,2.0
COUNTRY_3AD0,BRAND_3C69,20,2.0
COUNTRY_3AD0,BRAND_3C69,21,2.0
COUNTRY_3AD0,BRAND_3C69,22,2.0
COUNTRY_3AD0,BRAND_3C69,23,2.0
COUNTRY_3AD0,BRAND_7A14,0,0.0
COUNTRY_3AD0,BRAND_7A14,1,0.0
COUNTRY_3AD0,BRAND_7A14,2,0.0
COUNTRY_3AD0,BRAND_7A14,3,0.0
COUNTRY_3AD0,BRAND_7A14,4,0.0
COUNTRY_3AD0,BRAND_7A14,5,3.0
COUNTRY_3AD0,BRAND_7A14,6,4.0
COUNTRY_3AD0,BRAND_7A14,7,4.0
COUNTRY_3AD0,BRAND_7A14,8,4.0
COUNTRY_3AD0,BRAND_7A14,9,4.0
COUNTRY_3AD0,BRAND_7A14,10,4.0
COUNTRY_3AD0,BRAND_7A14,11,5.0
COUNTRY_3AD0,BRAND_7A14,12,6.0
COUNTRY_3AD0,BRAND_7A14,13,6.0
COUNTRY_3AD0,BRAND_7A14,14,6.0
COUNTRY_3AD0,BRAND_7A14,15,6.0
COUNTRY_3AD0,BRAND_7A14,16,6.0
COUNTRY_3AD0,BRAND_7A14,17,6.0
COUNTRY_3AD0,BRAND_7A14,18,6.0
COUNTRY_3AD0,BRAND_7A14,19,6.0
COUNTRY_3AD0,BRAND_7A14,20,6.0
COUNTRY_3AD0,BRAND_7A14,21,6.0
COUNTRY_3AD0,BRAND_7A14,22,6.0
COUNTRY_3AD0,BRAND_7A14,23,6.0
COUNTRY_3AD0,BRAND_9E59,0,
COUNTRY_3AD0,BRAND_9E59,1,
COUNTRY_3AD0,BRAND_9E59,2,
COUNTRY_3AD0,BRAND_9E59,3,
COUNTRY_3AD0,BRAND_9E59,4,
COUNTRY_3AD0,BRAND_9E59,5,
COUNTRY_3AD0,BRAND_9E59,6,
COUNTRY_3AD0,BRAND_9E59,7,
COUNTRY_3AD0,BRAND_9E59,8,
COUNTRY_3AD0,BRAND_9E59,9,
COUNTRY_3AD0,BRAND_9E59,10,
COUNTRY_3AD0,BRAND_9E59,11,
COUNTRY_3AD0,BRAND_9E59,12,
COUNTRY_3AD0,BRAND_9E59,13,
COUNTRY_3AD0,BRAND_9E59,14,
COUNTRY_3AD0,BRAND_9E59,15,
COUNTRY_3AD0,BRAND_9E59,16,
COUNTRY_3AD0,BRAND_9E59,17,
COUNTRY_3AD0,BRAND_9E59,18,
COUNTRY_3AD0,BRAND_9E59,19,
COUNTRY_3AD0,BRAND_9E59,20,
COUNTRY_3AD0,BRAND_9E59,21,
COUNTRY_3AD0,BRAND_9E59,22,
COUNTRY_3AD0,BRAND_9E59,23,
COUNTRY_3AD0,BRAND_4EAA,0,1.0
COUNTRY_3AD0,BRAND_4EAA,1,1.0
COUNTRY_3AD0,BRAND_4EAA,2,1.0
COUNTRY_3AD0,BRAND_4EAA,3,1.0
COUNTRY_3AD0,BRAND_4EAA,4,1.0
COUNTRY_3AD0,BRAND_4EAA,5,1.0
COUNTRY_3AD0,BRAND_4EAA,6,1.0
COUNTRY_3AD0,BRAND_4EAA,7,1.0
COUNTRY_3AD0,BRAND_4EAA,8,1.0
COUNTRY_3AD0,BRAND_4EAA,9,1.0
COUNTRY_3AD0,BRAND_4EAA,10,1.0
COUNTRY_3AD0,BRAND_4EAA,11,1.0
COUNTRY_3AD0,BRAND_4EAA,12,1.0
COUNTRY_3AD0,BRAND_4EAA,13,1.0
COUNTRY_3AD0,BRAND_4EAA,14,1.0
COUNTRY_3AD0,BRAND_4EAA,15,1.0
COUNTRY_3AD0,BRAND_4EAA,16,1.0
COUNTRY_3AD0,BRAND_4EAA,17,1.0
COUNTRY_3AD0,BRAND_4EAA,18,1.0
COUNTRY_3AD0,BRAND_4EAA,19,1.0
COUNTRY_3AD0,BRAND_4EAA,20,1.0
COUNTRY_3AD0,BRAND_4EAA,21,1.0
COUNTRY_3AD0,BRAND_4EAA,22,1.0
COUNTRY_3AD0,BRAND_4EAA,23,1.0
COUNTRY_3AD0,BRAND_3FFD,0,2.0
COUNTRY_3AD0,BRAND_3FFD,1,2.0
COUNTRY_3AD0,BRAND_3FFD,2,2.0
COUNTRY_3AD0,BRAND_3FFD,3,2.0
COUNTRY_3AD0,BRAND_3FFD,4,2.0
COUNTRY_3AD0,BRAND_3FFD,5,2.0
COUNTRY_3AD0,BRAND_3FFD,6,2.0
COUNTRY_3AD0,BRAND_3FFD,7,2.0
COUNTRY_3AD0,BRAND_3FFD,8,2.0
COUNTRY_3AD0,BRAND_3FFD,9,2.0
COUNTRY_3AD0,BRAND_3FFD,10,2.0
COUNTRY_3AD0,BRAND_3FFD,11,3.0
COUNTRY_3AD0,BRAND_3FFD,12,3.0
COUNTRY_3AD0,BRAND_3FFD,13,3.0
COUNTRY_3AD0,BRAND_3FFD,14,3.0
COUNTRY_3AD0,BRAND_3FFD,15,3.0
COUNTRY_3AD0,BRAND_3FFD,16,3.0
COUNTRY_3AD0,BRAND_3FFD,17,3.0
COUNTRY_3AD0,BRAND_3FFD,18,3.0
COUNTRY_3AD0,BRAND_3FFD,19,3.0
COUNTRY_3AD0,BRAND_3FFD,20,3.0
COUNTRY_3AD0,BRAND_3FFD,21,3.0
COUNTRY_3AD0,BRAND_3FFD,22,3.0
COUNTRY_3AD0,BRAND_3FFD,23,3.0
COUNTRY_3AD0,BRAND_1DF6,0,0.0
COUNTRY_3AD0,BRAND_1DF6,1,0.0
COUNTRY_3AD0,BRAND_1DF6,2,0.0
COUNTRY_3AD0,BRAND_1DF6,3,0.0
COUNTRY_3AD0,BRAND_1DF6,4,0.0
COUNTRY_3AD0,BRAND_1DF6,5,0.0
COUNTRY_3AD0,BRAND_1DF6,6,0.0
COUNTRY_3AD0,BRAND_1DF6,7,0.0
COUNTRY_3AD0,BRAND_1DF6,8,0.0
COUNTRY_3AD0,BRAND_1DF6,9,1.0
COUNTRY_3AD0,BRAND_1DF6,10,1.0
COUNTRY_3AD0,BRAND_1DF6,11,1.0
COUNTRY_3AD0,BRAND_1DF6,12,1.0
COUNTRY_3AD0,BRAND_1DF6,13,1.0
COUNTRY_3AD0,BRAND_1DF6,14,1.0
COUNTRY_3AD0,BRAND_1DF6,15,1.0
COUNTRY_3AD0,BRAND_1DF6,16,1.0
COUNTRY_3AD0,BRAND_1DF6,17,1.0
COUNTRY_3AD0,BRAND_1DF6,18,1.0
COUNTRY_3AD0,BRAND_1DF6,19,1.0
COUNTRY_3AD0,BRAND_1DF6,20,1.0
COUNTRY_3AD0,BRAND_1DF6,21,1.0
COUNTRY_3AD0,BRAND_1DF6,22,1.0
COUNTRY_3AD0,BRAND_1DF6,23,1.0
COUNTRY_3AD0,BRAND_0721,0,
COUNTRY_3AD0,BRAND_0721,1,
COUNTRY_3AD0,BRAND_0721,2,
COUNTRY_3AD0,BRAND_0721,3,
COUNTRY_3AD0,BRAND_0721,4,
COUNTRY_3AD0,BRAND_0721,5,
COUNTRY_3AD0,BRAND_0721,6,
COUNTRY_3AD0,BRAND_0721,7,
COUNTRY_3AD0,BRAND_0721,8,
COUNTRY_3AD0,BRAND_0721,9,
COUNTRY_3AD0,BRAND_0721,10,
COUNTRY_3AD0,BRAND_0721,11,
COUNTRY_3AD0,BRAND_0721,12,
COUNTRY_3AD0,BRAND_0721,13,
COUNTRY_3AD0,BRAND_0721,14,
COUNTRY_3AD0,BRAND_0721,15,
COUNTRY_3AD0,BRAND_0721,16,
COUNTRY_3AD0,BRAND_0721,17,
COUNTRY_3AD0,BRAND_0721,18,
COUNTRY_3AD0,BRAND_0721,19,
COUNTRY_3AD0,BRAND_0721,20,
COUNTRY_3AD0,BRAND_0721,21,
COUNTRY_3AD0,BRAND_0721,22,
COUNTRY_3AD0,BRAND_0721,23,
COUNTRY_3AD0,BRAND_127A,0,2.0
COUNTRY_3AD0,BRAND_127A,1,2.0
COUNTRY_3AD0,BRAND_127A,2,2.0
COUNTRY_3AD0,BRAND_127A,3,2.0
COUNTRY_3AD0,BRAND_127A,4,2.0
COUNTRY_3AD0,BRAND_127A,5,2.0
COUNTRY_3AD0,BRAND_127A,6,2.0
COUNTRY_3AD0,BRAND_127A,7,2.0
COUNTRY_3AD0,BRAND_127A,8,2.0
COUNTRY_3AD0,BRAND_127A,9,2.0
COUNTRY_3AD0,BRAND_127A,10,2.0
COUNTRY_3AD0,BRAND_127A,11,2.0
COUNTRY_3AD0,BRAND_127A,12,2.0
